개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,건물용도명,기존게임업외업종명,기타내역2,노래방실수,데이터갱신시점,도로명주소,문화사업자구분명,문화체육업종명,방음시설여부,비디오재생기명,비상계단여부,비상구여부,상세영업상태명,상세영업상태코드,소방시설여부,시설면적,영업상태코드,음향시설여부,자동환기여부,전화번호,제공게임물명,제작취급품목내용,조명시설유무,조명시설조도,좌표정보(X),좌표정보(Y),주변환경명,지번주소,지상층수,지역구분명,지하층수,청소년실수,청소년실여부,총게임기수,총층수,통로너비,특수조명여부,편의시설여부,최종수정시점
4520000,CDFF2241022007000019,2007-10-31,,폐업,2015-10-26,,,,,플러스Pc존,I,근린생활시설,,,,2026-05-09 22:34:53,충청남도 아산시 남부로 122  (용화동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,252.52,03,,,,,,,56,199481.996286361    ,363282.450562668    ,기타,충청남도 아산시 용화동 778 ,2,일반주거지역,,,,70,3,,,,2015-10-26 10:44:52
4520000,CDFF2241022007000020,2007-10-31,,폐업,2019-12-13,,,,,아이존PC방,I,근린생활시설,,,,2026-05-09 22:34:53,"충청남도 아산시 고불로 665 (좌부동,초원@상가 201호)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,178.84,03,,,,,,,62,202762.334574384    ,361427.441644034    ,아파트지역,충청남도 아산시 좌부동 83 초원@상가 201호 ,2,주거지역,,,,60,2,,,,2019-12-13 17:30:24
4520000,CDFF2241022007000021,2007-11-02,,폐업,2012-11-26,,,,,레드아PC방,I,근린생활시설,,,,2026-05-09 22:34:53,충청남도 아산시 배방읍 배방로187번길 24-4,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,117.16,03,,,,,,,56,205911.9700878      ,363451.054536304    ,기타,충청남도 아산시 배방읍 북수리 1105 ,1,일반주거지역,,,,54,4,,,,2012-11-26 13:37:10
4520000,CDFF2241022007000022,2007-11-13,,폐업,2013-07-16,,,336-872,,매직PC방,I,근린생활시설,,,,2026-05-09 22:34:53,충청남도 아산시 둔포면 둔포면로17번길 13,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,148.2,03,,,,,,,52,203134.655426462    ,380810.516872685    ,기타,충청남도 아산시 둔포면 둔포리 425-29 ,1,일반주거지역,,,,50,3,,,,2013-07-16 16:47:13
4520000,CDFF2241022007000023,2007-11-16,,폐업,2018-03-29,,,,,티오피피씨존,I,근린생활시설,,,,2026-05-09 22:34:53,충청남도 아산시 배방읍 호서로79번길 15,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,204.8,03,,,,,,,58,206806.722309654    ,359786.451658111    ,학교정화(상대),충청남도 아산시 배방읍 세출리 234-4 ,1,일반주거지역,,,,72,2,,,,2018-03-29 09:45:57
4520000,CDFF2241022007000024,2007-11-16,,폐업,2015-03-18,,,336-823,,쿨PC방,I,근린생활시설,,,,2026-05-09 22:34:53,충청남도 아산시 영인면 상성길 127,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,114.8,03,,,,,,,58,195615.434567099    ,372872.88789741     ,기타,충청남도 아산시 영인면 아산리 353-11 ,2,관리지역,,,,47,2,,,,2015-03-18 10:11:46
4520000,CDFF2241022007000025,2007-11-19,,폐업,2011-03-28,,,336-020,,인터파워존PC방,I,근린생활시설,,,,2026-05-09 22:34:53,,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,108,03,,,,,,,52,,,아파트지역,충청남도 아산시 실옥동 537-201 ,2,일반주거지역,,,,38,2,,,,2011-03-28 11:40:54
4520000,CDFF2241022007000027,2007-11-26,,폐업,2013-05-13,,,336-852,,맥스존PC방,I,근린생활시설,,,,2026-05-09 22:34:54,충청남도 아산시 배방읍 배방로 53,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,176.17,03,,,,,,,53,204862.195468989    ,363419.180518456    ,기타,충청남도 아산시 배방읍 공수리 262 ,3,,,,,70,4,,,,2013-05-13 17:12:27
4520000,CDFF2241022023000020,2023-03-29,,폐업,2023-08-22,,,,31490,떠블유PC,I,,,,,2026-05-09 22:35:54,"충청남도 아산시 배방읍 북수로 70, 1층 103호",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,26.44,03,,,,,,,,206024.326562688    ,363552.615038187    ,,충청남도 아산시 배방읍 북수리 1184 ,1,,,,,7,,,,,2023-08-23 09:12:33
4520000,CDFF2241022023000027,2023-05-03,,폐업,2025-03-04,,,,31486,금도끼PC,I,,,성인PC방,,2026-05-09 22:35:55,"충청남도 아산시 배방읍 모산로126번길 17-7, 2층 202, 203호 (배방 삼정그린코아)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,85.95,03,,,,,,,,205233.647912027    ,363531.95423411     ,,충청남도 아산시 배방읍 공수리 282 배방 삼정그린코아 ,2,,,,,8,,,,,2025-03-05 15:21:31
4520000,CDFF2241022023000029,2023-05-23,,폐업,2023-12-15,,,,31520,부엉이PC,I,,,,,2026-05-09 22:35:55,"충청남도 아산시 삼동로 51, 1층 (권곡동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,33,03,,,,,,,,200933.307654082    ,364798.957731679    ,,충청남도 아산시 권곡동 549-30 ,1,,,,,5,,,,,2023-12-15 14:39:13
4520000,CDFF2241022023000030,2023-06-02,,폐업,2025-11-15,,,,31484,짱구PC,I,,,성인PC방,,2026-05-09 22:35:55,"충청남도 아산시 배방읍 북수로39번길 23, 101호",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,45,03,,,,,,,,205868.203153743    ,363695.939639822    ,,충청남도 아산시 배방읍 공수리 57-16 ,1,,,,,8,,,,,2025-11-17 10:36:46
4520000,CDFF2241022023000031,2023-06-08,,폐업,2024-11-01,,,,31406,노다지PC,I,,,성인PC방,,2026-05-09 22:35:55,"충청남도 아산시 둔포면 아산밸리서로 168, 101호",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,72.34,03,,,,,,,,205083.765081443    ,380286.499776164    ,,충청남도 아산시 둔포면 석곡리 1670 ,1,,,,,9,,,,,2024-11-01 13:31:19
4520000,CDFF2241022023000032,2023-06-21,,폐업,2023-11-17,,,,31405,명품PC,I,,,,,2026-05-09 22:35:56,"충청남도 아산시 둔포면 둔포로 130-32, 1층",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,43.23,03,,,,,,,,204122.769698403    ,380237.097350166    ,,충청남도 아산시 둔포면 둔포리 97-42 ,1,,,,,5,,,,,2023-11-17 17:40:01
4520000,CDFF2241022020000011,2020-01-29,,폐업,2020-12-15,,,,31491,마녀PC,I,근린생활시설,,,,2026-05-09 22:35:31,"충청남도 아산시 배방읍 북수로 95-3, 조호종합건설 1층 103호",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,75.94,03,,,,,,,,206273.4016435      ,363635.131628134    ,기타,충청남도 아산시 배방읍 북수리 1379 조호종합건설 ,1,근린상업지역,,,,5,,,,,2020-12-15 15:37:34
4520000,CDFF2241022020000014,2020-02-10,,폐업,2021-03-28,,,,31432,왕대박성인PC,I,근린생활시설,,,,2026-05-09 22:35:31,"충청남도 아산시 영인면 영인로96번길 4, 1층",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,57.52,03,,,,,,,,195702.341036519    ,372851.194176212    ,기타,충청남도 아산시 영인면 아산리 232-16 ,1,일반상업지역,,,,9,,,,,2021-06-29 16:41:13
4520000,CDFF2241022020000017,2020-02-18,,폐업,2020-08-26,,,,31484,고도리PC,I,근린생활시설,,,,2026-05-09 22:35:31,"충청남도 아산시 배방읍 모산로 146-1, 1층",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,40,03,,,,,,,,205190.515573888    ,363721.928290722    ,기타,충청남도 아산시 배방읍 공수리 71-6 루비 ,1,일반상업지역,,,,6,,,,,2020-08-26 21:09:33
4520000,CDFF2241022020000018,2020-03-04,,폐업,2023-07-25,,,,31416,꿀단지PC,I,근린생활시설,,,,2026-05-09 22:35:31,"충청남도 아산시 음봉면 음봉로681번길 28-1, 1층 102호",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,49,03,,,,,,,,207506.939520351    ,370584.205686995    ,기타,충청남도 아산시 음봉면 덕지리 32-5 ,1,근린상업지역,,,,7,,,,,2023-07-26 13:26:19
4520000,CDFF2241022020000019,2020-03-04,,폐업,2022-05-06,,,,31521,너구리PC,I,근린생활시설,,,,2026-05-09 22:35:31,"충청남도 아산시 온천대로 1559, 대웅식당 (온천동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,36,03,,,,,,,,200919.190696512    ,364304.14640454     ,기타,충청남도 아산시 온천동 74-4 대웅식당 ,1,근린상업지역,,,,6,,,,,2022-05-06 15:09:41
4520000,CDFF2241022020000020,2020-03-04,,폐업,2025-10-28,,,,31403,둔포PC랜드,I,근린생활시설,,성인PC방,,2026-05-09 22:35:31,"충청남도 아산시 둔포면 둔포면로17번길 13, 2층",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,188,03,,,,,,,,203134.655426462    ,380810.516872685    ,기타,충청남도 아산시 둔포면 둔포리 425-29 ,2,일반상업지역,,,,30,,,,,2025-10-29 09:17:24
4520000,CDFF2241022020000022,2020-05-08,,폐업,2020-10-27,,,,31576,행운PC방,I,근린생활시설,,,,2026-05-09 22:35:31,"충청남도 아산시 용화로76번길 20, B동 204,205호 (용화동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,125,03,,,,,,,,200780.760318621    ,364131.3535359      ,기타,충청남도 아산시 용화동 963 ,,근린상업지역,,,,60,,,,,2020-10-28 09:04:30
4520000,CDFF2241022020000024,2020-05-14,,폐업,2020-10-08,,,,31403,승리PC게임랜드,I,,,,,2026-05-09 22:35:31,"충청남도 아산시 둔포면 둔포면로17번길 7, 1층",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,100,03,,,,,,,,203183.982719099    ,380773.323962722    ,기타,충청남도 아산시 둔포면 둔포리 425-10 ,1,근린상업지역,,,,20,,,,,2020-10-08 19:27:13
4520000,CDFF2241022020000025,2020-05-14,,폐업,2023-10-13,,,,31570,팬더PC,I,근린생활시설,,,,2026-05-09 22:35:31,"충청남도 아산시 남산로 82, 1층 (온천동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,40,03,,,,,,,,200125.755553282    ,364238.910884355    ,기타,충청남도 아산시 온천동 149-14 ,1,근린상업지역,,,,9,,,,,2023-10-13 17:22:59
4520000,CDFF2241022020000027,2020-05-27,,폐업,2022-01-03,,,,31513,다빈치PC방,I,근린생활시설,,,,2026-05-09 22:35:32,"충청남도 아산시 번영로 102, 2층 (온천동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,141.1,03,,,,,,,,200131.107715722    ,365002.601506632    ,기타,충청남도 아산시 온천동 1708 렌탈하우스 ,2,근린상업지역,,,,63,,,,,2022-01-05 13:22:19
4520000,CDFF2241022020000028,2020-06-11,,폐업,2025-10-28,,,,31576,그랜드PC,I,근린생활시설,,성인PC방,,2026-05-09 22:35:32,"충청남도 아산시 온화로 113, 1층 101호 (온천동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,58.32,03,,,,,,,,200792.955606926    ,363949.948938404    ,기타,충청남도 아산시 온천동 2865 ,1,근린상업지역,,,,7,,,,,2025-10-29 09:17:16
4520000,CDFF2241022020000029,2020-06-12,,폐업,2025-11-25,,,,31508,크라운PC랜드,I,근린생활시설,,성인PC방,,2026-05-09 22:35:32,"충청남도 아산시 번영로69번길 18, 로드하우스 2층 (온천동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,192,03,,,,,,,,199744.781512912    ,365196.514738704    ,기타,충청남도 아산시 온천동 1392 로드하우스 ,2,근린상업지역,,,,70,,,,,2025-11-26 18:08:10
4520000,CDFF2241022020000041,2020-10-26,,폐업,2024-03-25,,,,31513,도깨비PC,I,근린생활시설,,,,2026-05-09 22:35:32,"충청남도 아산시 시민로 374, 한빛안경 1층 102호 (온천동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,49.5,03,,,,,,,,199967.622837193    ,364497.545324548    ,유흥업소밀집지역,충청남도 아산시 온천동 222-5 한빛안경 ,1,상업지역,1,,,9,4,,,,2024-03-26 09:49:47
4520000,CDFF2241022020000044,2020-11-12,,폐업,2023-10-20,,,,31490,블랙홀PC,I,,,,,2026-05-09 22:35:32,"충청남도 아산시 배방읍 북수로 62, 강남빌딩 101호",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,65,03,,,,,,,,205954.842509348    ,363544.305710007    ,,충청남도 아산시 배방읍 북수리 1070 강남빌딩 ,1,,,,,8,5,,,,2023-10-23 13:21:42
4520000,CDFF2241022020000045,2020-11-17,,폐업,2022-08-12,,,,31576,스카이PC,I,,,,,2026-05-09 22:35:32,"충청남도 아산시 어의정로133번길 4, 101호 (온천동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,63.52,03,,,,,,,,200863.170640886    ,363709.757928214    ,,충청남도 아산시 온천동 3053 ,1,,,,,9,4,,,,2022-08-14 10:12:00
4520000,CDFF2241022020000048,2020-12-03,,폐업,2024-04-17,,,,31522,초이스PC,I,,,,,2026-05-09 22:35:32,"충청남도 아산시 번영로217번길 31, 1층 101호 (모종동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,30,03,,,,,,,,201214.699585141    ,365067.889573472    ,,충청남도 아산시 모종동 552-17 ,1,,1,,,6,4,,,,2024-04-18 09:34:14
4520000,CDFF2241022020000049,2020-12-10,,폐업,2024-05-28,,,,31470,탑PC,I,,,,,2026-05-09 22:35:32,"충청남도 아산시 배방읍 고속철대로 77, 1층 107호",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,32.17,03,,,,,,,,209519.424850514    ,365542.89175341     ,,충청남도 아산시 배방읍 장재리 1779 MS프라자 ,1,,2,,,5,3,,,,2024-05-28 14:36:51
4520000,CDFF2241022021000004,2021-02-26,,폐업,2022-08-09,,,,31565,왕PC,I,,,,,2026-05-09 22:35:33,충청남도 아산시 방축로 32 (방축동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,32.71,03,,,,,,,,199074.954819048    ,364549.061789813    ,,충청남도 아산시 방축동 113-4 ,1,,,,,7,,,,,2022-08-10 09:05:40
4520000,CDFF2241022021000005,2021-03-03,,폐업,2023-05-02,,,,31406,노다지PC방,I,,,,,2026-05-09 22:35:33,"충청남도 아산시 둔포면 아산밸리중앙로 89, 4층",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,82.79,03,,,,,,,,205079.779620479    ,380243.899775983    ,,충청남도 아산시 둔포면 석곡리 1674 ,,,,,,60,,,,,2023-05-02 19:53:33
4520000,CDFF2241022021000006,2021-03-05,,폐업,2021-05-31,,,,31408,벨리PC,I,,,,,2026-05-09 22:35:33,"충청남도 아산시 둔포면 아산밸리로 394, 1층 101호",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,42.69,03,,,,,,,,205511.188429397    ,378242.350749793    ,,충청남도 아산시 둔포면 석곡리 1995 ,,,,,,,,,,,2021-06-01 10:26:28
4520000,CDFF2241022021000014,2021-08-12,,폐업,2023-12-06,,,,31436,럭키PC,I,,,,,2026-05-09 22:35:37,"충청남도 아산시 인주면 현대로 1303, 1층 101호",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,35.02,03,,,,,,,,189672.121677574    ,374259.990344684    ,,충청남도 아산시 인주면 밀두리 132-4 101호,1,,,,,8,,,,,2023-12-06 10:31:17
4520000,CDFF2241022021000016,2021-09-05,,폐업,2022-03-23,,,,31570,스타PC,I,,,,,2026-05-09 22:35:40,"충청남도 아산시 온화로11번길 9, 화광교회 2층 (온천동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,280.02,03,,,,,,,,199828.581430307    ,364173.130601934    ,,충청남도 아산시 온천동 481 화광교회 ,,,,,,50,,,,,2022-03-28 10:24:33
4520000,CDFF2241022021000021,2021-10-21,,폐업,2023-09-05,,,,31406,행운PC,I,근린생활시설,,,,2026-05-09 22:35:41,"충청남도 아산시 둔포면 아산밸리중앙로 79-8, 1층 107호",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,38.6,03,,,,,,,,205008.775          ,380331.449999999    ,유흥업소밀집지역,충청남도 아산시 둔포면 석곡리 1658 ,1,준주거지역,,,,5,5,,,,2023-09-06 13:58:40
4520000,CDFF2241022021000024,2021-11-08,,폐업,2023-01-04,,,,31576,투스타PC,I,,,,,2026-05-09 22:35:42,"충청남도 아산시 용화로76번길 8-4, 1층 102호 (온천동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,42.56,03,,,,,,,,200761.710723295    ,363993.602214183    ,,충청남도 아산시 온천동 2840 ,,,,,,6,,,,,2023-01-04 11:21:30
4520000,CDFF2241022021000032,2021-12-29,,폐업,2022-07-04,,,,31403,드림PC방,I,,,,,2026-05-09 22:35:43,"충청남도 아산시 둔포면 둔포면로 25, 1층",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,80,03,,,,,,,,203249.187102692    ,380840.982679113    ,,충청남도 아산시 둔포면 둔포리 454-9 ,1,,,,,60,,,,,2022-07-04 16:01:51
4520000,CDFF2241022022000001,2022-01-06,,폐업,2023-05-16,,,,31406,로얄보드PC,I,,,,,2026-05-09 22:35:43,"충청남도 아산시 둔포면 운용길 54, 1층",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,45,03,,,,,,,,205136.093356472    ,381264.079375805    ,,충청남도 아산시 둔포면 운용리 337-128 ,1,,,,,6,,,,,2023-05-16 17:36:02
4520000,CDFF2241022022000002,2022-01-14,,폐업,2022-08-04,,,,31508,쌈바PC,I,,,,,2026-05-09 22:35:43,"충청남도 아산시 시민로439번길 24-10, 101호 (온천동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,66,03,,,,,,,,199860.282692852    ,365178.472441043    ,,충청남도 아산시 온천동 1373-7 ,1,,,,,6,,,,,2022-08-05 14:05:19
4520000,CDFF2241022022000003,2022-02-04,,폐업,2022-11-30,,,,31406,황제PC랜드,I,,,,,2026-05-09 22:35:43,"충청남도 아산시 둔포면 중앙공원로 38, 3층",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,271.71,03,,,,,,,,205083.782249848    ,379848.259390886    ,,충청남도 아산시 둔포면 석곡리 1713 ,3,,,,,110,,,,,2022-11-30 11:12:51
4520000,CDFF2241022022000007,2022-02-22,,폐업,2025-08-25,,,,31508,황금알PC,I,,,성인PC방,,2026-05-09 22:35:44,"충청남도 아산시 시민로439번길 22, 정해일식 1층 (온천동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,165,03,,,,,,,,199901.108209977    ,365119.353245867    ,,충청남도 아산시 온천동 1371 정해일식 ,1,,,,,7,,,,,2025-08-25 17:34:25
4520000,CDFF2241022018000032,2018-11-08,,폐업,2020-06-11,,,,31408,유앤아이PC방,I,근린생활시설,,,,2026-05-09 22:35:28,충청남도 아산시 둔포면 아산밸리로388번길 17,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,111.6,03,,,,,,,,205381.999624937    ,378285.306388804    ,주택가주변,충청남도 아산시 둔포면 석곡리 1967 ,1,,,,,8,5,,,,2020-06-11 13:12:41
4520000,CDFF2241022018000033,2018-11-08,,폐업,2020-06-11,,,,31408,바비걸PC방,I,근린생활시설,,,,2026-05-09 22:35:28,충청남도 아산시 둔포면 아산밸리로406번길 28-10,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,50.75,03,,,,,,,,205300.664384877    ,378202.453122728    ,주택가주변,충청남도 아산시 둔포면 석곡리 1974 ,1,준공업지역,,,,7,4,,,,2020-06-11 13:13:14
4520000,CDFF2241022018000035,2018-11-19,,폐업,2022-12-31,,,,31492,노리터PC카페 배방점,I,근린생활시설,,,,2026-05-09 22:35:29,"충청남도 아산시 배방읍 북수서로 32, 주소빌딩",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,248.64,03,,,,,,,,206160.663116535    ,363542.162728143    ,기타,충청남도 아산시 배방읍 북수리 1213 주소빌딩 ,2,일반주거지역,,,,85,4,,,,2023-02-22 17:13:54
4520000,CDFF2241022018000039,2018-12-06,,폐업,2019-05-09,,,,31490,만수르PC,I,근린생활시설,,,,2026-05-09 22:35:29,"충청남도 아산시 배방읍 배방로201번길 28-7, 태평이불",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,38,03,,,,,,,,206068.150720132    ,363537.130996864    ,기타,충청남도 아산시 배방읍 북수리 1193 태평이불 ,1,일반주거지역,,,,4,4,,,,2019-05-09 18:20:48
4520000,CDFF2241022018000041,2018-12-10,,폐업,2019-05-22,,,,31404,탑PC,I,근린생활시설,,,,2026-05-09 22:35:29,충청남도 아산시 둔포면 둔포중앙로 119-3,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,13.33,03,,,,,,,,203426.884305467    ,380935.67980829     ,,충청남도 아산시 둔포면 둔포리 475-1 ,1,,,,,4,2,,,,2019-05-22 11:32:11
4520000,CDFF2241022018000042,2018-12-19,,폐업,2022-12-20,,,,31514,아이비스PC,I,근린생활시설,,,,2026-05-09 22:35:29,충청남도 아산시 온천대로 1502-3 (온천동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,396.39,03,,,,,,,,200353.036482849    ,364380.754829205    ,,충청남도 아산시 온천동 87-5 ,1,일반상업지역,,,,75,5,,,,2022-12-21 13:41:17
4520000,CDFF2241022018000043,2018-12-28,,폐업,2025-09-16,,,,31404,딸기PC,I,근린생활시설,,성인PC방,,2026-05-09 22:35:29,"충청남도 아산시 둔포면 둔포중앙로 125, 경동주물럭 1층 4호",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,36.66,03,,,,,,,,203364.288770758    ,380886.945683698    ,,충청남도 아산시 둔포면 둔포리 463-6 경동주물럭 ,1,일반상업지역,,,,6,2,,,,2025-09-16 17:05:19
4520000,CDFF2241022019000001,2019-01-21,,폐업,2019-02-26,,,,31575,가즈아 플레이 PC존,I,근린생활시설,,,,2026-05-09 22:35:29,"충청남도 아산시 용화로9번길 20, 1층 (용화동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,143.21,03,,,,전체이용가,,,,200663.642431179    ,363420.320760816    ,기타,충청남도 아산시 용화동 1464 ,1,준주거지역,,,,40,5,,,,2019-02-26 10:20:38
4520000,CDFF2241022019000003,2019-02-21,,폐업,2021-06-17,,,,31484,모산PC,I,근린생활시설,,,,2026-05-09 22:35:29,충청남도 아산시 배방읍 모산로 168,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,24.1,03,,,,,,,,205394.97950147     ,363742.484673457    ,기타,충청남도 아산시 배방읍 공수리 67-18 ,,일반상업지역,,,,5,2,,,,2021-06-18 14:55:40
4520000,CDFF2241022019000005,2019-02-25,,폐업,2019-08-14,,,,31406,대박PC방,I,근린생활시설,,,,2026-05-09 22:35:29,충청남도 아산시 둔포면 아산밸리서로 150,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,287.82,03,,,,,,,,205083.751093714    ,380463.607810967    ,기타,충청남도 아산시 둔포면 석곡리 1652 ,3,준주거지역,,,,60,3,,,,2019-08-14 11:24:50
4520000,CDFF2241022019000007,2019-03-18,,폐업,2020-07-29,,,,31484,킹피씨,I,근린생활시설,,,,2026-05-09 22:35:29,"충청남도 아산시 배방읍 모산로 144, 1층",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,49,03,,,,,,,,205161.494290479    ,363712.343717759    ,기타,충청남도 아산시 배방읍 공수리 72-25 Xzone PC방 ,1,준주거지역,1,,,6,5,,,,2020-07-30 11:47:57
4520000,CDFF2241022019000009,2019-03-22,,폐업,2020-08-19,,,,31436,세븐PC방,I,근린생활시설,,,,2026-05-09 22:35:29,"충청남도 아산시 인주면 아산만로 1701, B동 1층 2호",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,25.42,03,,,,,,,,189633.685109965    ,374323.916608052    ,,충청남도 아산시 인주면 밀두리 134 ,1,,,,,5,3,,,,2020-08-19 18:25:55
4520000,CDFF2241022019000010,2019-04-01,,폐업,2024-04-09,,,,31403,Indigo 8,I,근린생활시설,,,,2026-05-09 22:35:29,"충청남도 아산시 둔포면 충무로 1804, 2층",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,159.27,03,,,,,,,,203304.407205932    ,381006.846918061    ,기타,충청남도 아산시 둔포면 둔포리 461-25 ,2,일반주거지역,,,,30,4,,,,2024-04-09 20:33:50
4520000,CDFF2241022019000011,2019-04-03,,폐업,2020-03-15,,,,31406,프리미엄PC,I,근린생활시설,,,,2026-05-09 22:35:29,"충청남도 아산시 둔포면 아산밸리남로 81, 816동 1층 113호 (아산테크노밸리이지더원8단지아파트)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,32.8,03,,,,,,,,204874.58041922     ,379908.318963474    ,,충청남도 아산시 둔포면 석곡리 1805 아산테크노밸리이지더원8단지아파트 ,1,,,,,5,1,,,,2020-04-27 14:40:56
4520000,CDFF2241022019000012,2019-04-11,,폐업,2023-02-17,,,,31522,맥스PC방,I,근린생활시설,,,,2026-05-09 22:35:29,충청남도 아산시 번영로 189 (모종동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,35.52,03,,,,,,,,200984.494869518    ,364861.333472724    ,기타,충청남도 아산시 모종동 560-21 ,1,일반상업지역,1,,,6,5,,,,2023-02-17 13:20:02
4520000,CDFF2241022019000014,2019-04-29,,폐업,2020-04-02,,,,31470,PC클럽,I,근린생활시설,,,,2026-05-09 22:35:30,"충청남도 아산시 배방읍 광장로 181, 107호",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,42.33,03,,,,,,,,209316.594657779    ,366215.656132255    ,기타,충청남도 아산시 배방읍 장재리 1757 107호,14,일반상업지역,3,,,8,1,,,,2020-04-02 18:15:42
4520000,CDFF2241022023000066,2023-10-31,,폐업,2024-07-19,,,,31490,떠블유W PC,I,,,,,2026-05-09 22:36:00,"충청남도 아산시 배방읍 북수로 70, 103호",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,118.65,03,,,,,,,,206024.326562688    ,363552.615038187    ,,충청남도 아산시 배방읍 북수리 1184 ,1,,,,,5,,,,,2024-07-22 09:24:33
4520000,CDFF2241022023000068,2023-11-01,,폐업,2024-03-19,,,,31551,PC게임랜드,I,,,,,2026-05-09 22:36:00,"충청남도 아산시 도고면 기곡로62번길 20, 2층",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,115.7,03,,,,,,,,189904.244621391    ,362364.557448834    ,,충청남도 아산시 도고면 기곡리 296-8 ,2,,,,,40,,,,,2024-03-19 16:31:57
4520000,CDFF2241022023000071,2023-11-02,,폐업,2025-02-21,,,,31520,랜드성인PC,I,,,성인PC방,,2026-05-09 22:36:00,"충청남도 아산시 번영로 166-1, 1층 (권곡동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,42.07,03,,,,,,,,200739.715056232    ,364876.547875312    ,,충청남도 아산시 권곡동 551-9 ,1,,,,,6,,,,,2025-02-25 09:07:28
