개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,약국영업면적,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,지정일자,최종수정시점
4530000,PHMD120144530030084000004,2014-04-23,,폐업,2014-06-27,,,,,명지약국,I,2026-05-06 22:31:33,충청남도 서산시 대산읍 명지1로 25-1,폐업,03,49,03,0416654978,147397.550088946    ,385399.373742122    ,,2014-04-23,2014-07-25 14:37:30
4530000,PHMD120144530030084000006,2014-05-27,,폐업,2015-03-04,,,,,새서울약국,I,2026-05-06 22:31:33,충청남도 서산시 번화3길 22 (동문동),폐업,03,24,03,,151042.879926461    ,364748.650755279    ,,2014-05-27,2015-03-04 17:24:24
4530000,PHMD120144530030084000007,2014-06-16,,폐업,2018-05-02,,,,31920,열린약국,I,2026-05-06 22:31:33,충청남도 서산시 지곡면 충의로 762-78 (늘푸른오스카빌),폐업,03,54,03,0416625968,150557.366556057    ,371350.37167345     ,,2014-06-16,2018-05-03 12:37:02
4530000,PHMD120144530030084000008,2014-06-27,,폐업,2015-01-14,,,,,부석약국,I,2026-05-06 22:31:33,"충청남도 서산시 부석면 취평2길 14, 1층",폐업,03,56,03,0416620087,145652.865214922    ,357059.776319738    ,,2014-06-27,2015-01-15 11:10:58
4530000,PHMD120144530030084000009,2014-08-05,,폐업,2019-03-08,,,,31907,명지약국,I,2026-05-06 22:31:34,충청남도 서산시 대산읍 명지1로 25-1,폐업,03,49,03,0416654978,147397.550088946    ,385399.373742122    ,,2014-08-05,2019-03-08 13:51:42
4530000,PHMD120154530030084000001,2015-01-19,,폐업,2016-06-15,,,,32019,부석약국,I,2026-05-06 22:31:35,충청남도 서산시 부석면 취평2길 14,폐업,03,56,03,0416620087,145652.865214922    ,357059.776319738    ,,2015-01-19,2016-06-15 17:59:38
4530000,PHMD120154530030084000002,2015-03-04,,폐업,2015-11-02,,,,31983,새서울약국,I,2026-05-06 22:31:35,"충청남도 서산시 번화3길 22, 1층 (동문동)",폐업,03,24,03,0416667171,151042.879926461    ,364748.650755279    ,,2015-03-04,2015-11-02 15:36:49
4530000,PHMD120154530030084000003,2015-03-25,,폐업,2016-01-07,,,,31962,대학로약국,I,2026-05-06 22:31:35,충청남도 서산시 해미면 한티로 323,폐업,03,33,03,0416887582,162049.333372199    ,354420.090722193    ,,2015-03-25,2016-01-08 13:52:35
4530000,PHMD120154530030084000004,2015-03-31,,폐업,2017-03-15,,,,31901,백세약국,I,2026-05-06 22:31:36,"충청남도 서산시 대산읍 독곶1로 20, 1층",폐업,03,99,03,0416656446,144361.932858583    ,387783.557585612    ,,2015-03-31,2017-03-17 14:15:00
4530000,PHMD120154530030084000005,2015-04-27,,폐업,2015-12-17,,,,31940,서림약국,I,2026-05-06 22:31:36,"충청남도 서산시 음암면 도당가금말길 49, 1층",폐업,03,43,03,0419202665,155917.289047328    ,365457.867422456    ,,2015-04-27,2015-12-17 17:49:32
4530000,PHMD120154530030084000008,2015-10-26,,폐업,2017-12-08,,,,31973,한솔약국,I,2026-05-06 22:31:36,충청남도 서산시 부춘1로 32 (읍내동),폐업,03,46,03,0416692800,150415.84769024     ,364931.387986635    ,,2015-10-26,2017-12-08 17:43:34
4530000,PHMD120154530030084000009,2015-11-02,,폐업,2017-05-01,,,,31983,새서울약국,I,2026-05-06 22:31:37,충청남도 서산시 번화3길 22 (동문동),폐업,03,24,03,,151042.879926461    ,364748.650755279    ,,2015-11-02,2017-05-01 10:59:13
4530000,PHMD120154530030084000010,2015-12-18,,폐업,2016-07-19,,,,31940,새서림약국,I,2026-05-06 22:31:37,충청남도 서산시 음암면 도당가금말길 49,폐업,03,43,03,0419202665,155917.289047328    ,365457.867422456    ,충청남도 서산시 음암면 도당리 1550번지 2호,2015-12-18,2016-07-20 10:11:25
4530000,PHMD120164530030084000001,2016-01-08,,폐업,2016-03-30,,,,31962,대학로약국,I,2026-05-06 22:31:37,충청남도 서산시 해미면 한티로 323,폐업,03,33,03,0416887582,162049.333372199    ,354420.090722193    ,,2016-01-08,2016-03-31 09:11:07
4530000,PHMD120164530030084000002,2016-01-13,,폐업,2017-11-04,,,,31931,한화약국,I,2026-05-06 22:31:37,충청남도 서산시 성연면 성연3로 36 (이안아파트),폐업,03,26,03,0416637456,151020.313022865    ,369303.199301259    ,,2016-01-13,2017-11-03 16:57:33
4530000,PHMD120164530030084000003,2016-03-09,,폐업,2023-06-01,,,,31998,다사랑약국,I,2026-05-06 22:31:37,"충청남도 서산시 남부순환로 1025 (예천동, 대명빌딩)",폐업,03,43,03,07041276997,151017.839642518    ,363068.535832464    ,,2016-03-09,2023-05-12 11:34:09
4530000,PHMD120164530030084000004,2016-03-31,,폐업,2016-04-12,,,,31962,대학로약국,I,2026-05-06 22:31:37,"충청남도 서산시 해미면 한티로 323, 1층",폐업,03,33,03,0416887582,162049.333372199    ,354420.090722193    ,,2016-03-31,2016-04-14 09:48:19
4530000,PHMD120164530030084000006,2016-04-14,,폐업,2016-06-15,,,,31962,대학로약국,I,2026-05-06 22:31:38,충청남도 서산시 해미면 한티로 323,폐업,03,33,03,0416887582,162049.333372199    ,354420.090722193    ,충청남도 서산시 해미면 대곡리 388번지 1호,2016-04-14,2016-06-15 17:58:59
4530000,PHMD120164530030084000007,2016-04-22,,폐업,2019-07-01,,,,31981,수약국,I,2026-05-06 22:31:38,충청남도 서산시 시장6로 30 (동문동),폐업,03,56,03,0416641351,151552.720057418    ,364686.956322984    ,,2016-04-22,2019-07-01 13:09:33
4530000,PHMD120164530030084000008,2016-06-16,,폐업,2017-08-24,,,,31962,신대학로약국,I,2026-05-06 22:31:38,"충청남도 서산시 해미면 한티로 323, 1층",폐업,03,33,03,0416887582,162049.333372199    ,354420.090722193    ,,2016-06-16,2017-08-24 17:10:42
4530000,PHMD120164530030084000009,2016-06-16,,폐업,2017-09-19,,,,32019,부석약국,I,2026-05-06 22:31:38,충청남도 서산시 부석면 취평2길 14,폐업,03,56,03,0416620087,145652.865214922    ,357059.776319738    ,,2016-06-16,2017-09-19 16:48:52
4530000,PHMD120164530030084000010,2016-07-21,,폐업,2016-10-17,,,,31940,새서림약국,I,2026-05-06 22:31:38,충청남도 서산시 음암면 도당가금말길 49,폐업,03,43,03,0419202665,155917.289047328    ,365457.867422456    ,,2016-07-21,2016-10-17 17:59:50
4530000,PHMD120164530030084000012,2016-08-12,,폐업,2017-08-21,,,,31993,동문약국,I,2026-05-06 22:31:38,"충청남도 서산시 중앙로 109 (동문동, 우정빌딩)",폐업,03,198,03,0416816298,151873.517519284    ,364127.234113832    ,충청남도 서산시 동문동 256번지 10호,2016-08-12,2017-08-21 15:45:20
4530000,PHMD120164530030084000014,2016-10-18,,폐업,2018-02-20,,,,31940,새서림약국,I,2026-05-06 22:31:39,충청남도 서산시 음암면 도당가금말길 49 (한성빌라),폐업,03,43,03,0419202665,155917.289047328    ,365457.867422456    ,,2016-10-18,2018-02-20 17:34:34
4530000,PHMD120174530030084000001,2017-01-11,,폐업,2017-11-10,,,,31981,신읍내약국,I,2026-05-06 22:31:39,충청남도 서산시 시장1로 9-1 (동문동),폐업,03,49,03,0416651416,151260.815711612    ,364699.896550698    ,,2017-01-11,2017-11-10 12:56:16
4530000,PHMD120174530030084000002,2023-01-25,,폐업,2025-05-12,,,,32008,맘편한약국,I,2026-05-06 22:31:39,충청남도 서산시 남부순환로 770 (죽성동),폐업,03,57,03,0416644818,150707.19421477     ,360609.206748604    ,,2023-01-25,2025-05-13 14:37:09
4530000,PHMD120174530030084000003,2017-04-14,,폐업,2019-03-04,,,,31901,백세약국,I,2026-05-06 22:31:39,충청남도 서산시 대산읍 독곶1로 20,폐업,03,66,03,0416656446,144361.932858583    ,387783.557585612    ,,2017-04-14,2019-03-04 13:57:51
4530000,PHMD120174530030084000004,2017-05-18,,폐업,2019-01-08,,,,32015,해오름약국,I,2026-05-06 22:31:39,충청남도 서산시 인지면 무학로 1735,폐업,03,88,03,0416644243,148785.258721804    ,361747.235238358    ,충청남도 서산시 인지면 둔당리 225번지 19호,2017-05-18,2019-01-08 18:06:13
4530000,PHMD120174530030084000006,2017-08-21,,폐업,2020-11-06,,,,31993,동문약국,I,2026-05-06 22:31:40,"충청남도 서산시 중앙로 109 (동문동, 우정빌딩)",폐업,03,198,03,0416816298,151873.517519284    ,364127.234113832    ,충청남도 서산시 동문동 256번지 10호,2017-08-21,2020-11-06 13:29:19
4530000,PHMD120174530030084000007,2017-08-28,,폐업,2023-11-15,,,,31962,대학로약국,I,2026-05-06 22:31:40,충청남도 서산시 해미면 한티로 323,폐업,03,34,03,0416887582,162049.333372199    ,354420.090722193    ,충청남도 서산시 해미면 대곡리 388번지 1호,2017-08-28,2023-12-11 13:13:29
4530000,PHMD120174530030084000008,2017-09-13,,폐업,2021-07-01,,,,31988,기분좋은 약국,I,2026-05-06 22:31:40,충청남도 서산시 충의로 27 (예천동),폐업,03,29,03,0416698307,149832.159460757    ,363740.98236237     ,충청남도 서산시 예천동 508번지 10호,2017-09-13,2021-06-25 10:31:59
4530000,PHMD120174530030084000010,2017-11-06,,폐업,2018-08-06,,,,31931,한화약국,I,2026-05-06 22:31:40,"충청남도 서산시 성연면 성연3로 36, 3동 3호 (이안아파트)",폐업,03,26,03,0416637456,151020.313022865    ,369303.199301259    ,,2017-11-06,2018-08-07 13:52:48
4530000,PHMD120174530030084000011,2017-11-13,,폐업,2021-05-18,,,,31981,시장약국,I,2026-05-06 22:31:40,충청남도 서산시 시장1로 9-1 (동문동),폐업,03,79,03,0416665700,151260.815711612    ,364699.896550698    ,,2017-11-13,2021-05-17 15:04:49
4530000,PHMD120174530030084000013,2017-12-26,,폐업,2018-08-31,,,,31919,지곡백화점약국,I,2026-05-06 22:31:41,충청남도 서산시 지곡면 충의로 1192,폐업,03,161,03,0416622808,149832.488434288    ,374870.142937493    ,,2017-12-26,2018-09-03 15:43:20
4530000,PHMD120184530030084000001,2018-05-28,,폐업,2023-05-15,,,,31920,열린약국,I,2026-05-06 22:31:41,"충청남도 서산시 지곡면 충의로 762-78, 105호 (늘푸른오스카빌)",폐업,03,66,03,0416625968,150557.366556057    ,371350.37167345     ,충청남도 서산시 지곡면 무장리 920번지 늘푸른오스카빌,2018-05-28,2023-05-14 11:46:21
4530000,PHMD120184530030084000002,2018-06-04,,폐업,2020-10-27,,,,31920,종로약국,I,2026-05-06 22:31:42,충청남도 서산시 지곡면 무장길 453-6,폐업,03,72,03,0416643256,150447.38195862     ,371572.771834997    ,충청남도 서산시 지곡면 무장리 935번지 1호,2018-06-04,2020-10-27 17:09:52
4530000,PHMD120184530030084000004,2018-09-03,,폐업,2023-01-17,,,,31919,지곡백화점약국,I,2026-05-06 22:31:42,충청남도 서산시 지곡면 충의로 1192,폐업,03,165,03,0416622808,149832.488434288    ,374870.142937493    ,충청남도 서산시 지곡면 화천리 522번지 3호,2018-09-03,2023-01-18 11:22:25
4530000,PHMD120184530030084000006,2018-12-06,,폐업,2019-06-11,,,,31931,보룡약국,I,2026-05-06 22:31:42,"충청남도 서산시 성연면 성연3로 35, 103호",폐업,03,39,03,0416603497,150971.719456651    ,369155.568708454    ,충청남도 서산시 성연면 일람리 1106번지 103호,2018-12-06,2019-06-11 15:03:23
4530000,PHMD120194530030084000001,2019-01-08,,폐업,2020-01-09,,,,32015,해오름약국,I,2026-05-06 22:31:43,"충청남도 서산시 인지면 무학로 1735, 1층",폐업,03,73,03,0416644243,148836.11481881     ,361966.397142432    ,충청남도 서산시 인지면 둔당리 223번지 16호 1층,2019-01-08,2020-01-10 09:07:28
4530000,PHMD120194530030084000002,2019-06-12,,폐업,2020-04-24,,,,31931,보룡약국,I,2026-05-06 22:31:43,충청남도 서산시 성연면 성연3로 35,폐업,03,39,03,0416660995,150971.719456651    ,369155.568708454    ,충청남도 서산시 성연면 일람리 1106번지,2019-06-12,2020-04-23 20:08:59
4530000,PHMD120194530030084000004,2019-06-19,,폐업,2020-06-30,,,,31901,백세약국,I,2026-05-06 22:31:43,충청남도 서산시 대산읍 독곶1로 20,폐업,03,99,03,,144361.932858583    ,387783.557585612    ,충청남도 서산시 대산읍 독곶리 96번지 19호,2019-06-19,2020-06-29 16:31:22
4530000,PHMD120194530030084000005,2019-07-01,,폐업,2025-09-29,,,,31981,수약국,I,2026-05-06 22:31:43,충청남도 서산시 시장6로 30 (동문동),폐업,03,53,03,0416641351,151552.720057418    ,364686.956322984    ,,2019-07-01,2025-09-29 14:56:53
4530000,PHMD120204530030084000005,2020-10-27,,폐업,2021-06-18,,,,31920,종로약국,I,2026-05-06 22:31:43,충청남도 서산시 지곡면 무장길 453-6,폐업,03,62,03,0416643256,150447.38195862     ,371572.771834997    ,충청남도 서산시 지곡면 무장리 935-1,2020-10-27,2021-06-18 08:07:58
4530000,PHMD120204530030084000006,2020-11-06,,폐업,2024-12-27,,,,31993,동문약국,I,2026-05-06 22:31:43,"충청남도 서산시 중앙로 109, 우정빌딩 1층 (동문동)",폐업,03,195,03,0416816298,151873.517519284    ,364127.234113832    ,충청남도 서산시 동문동 256-10 우정빌딩,2020-11-06,2024-12-30 14:28:29
4530000,PHMD120214530030084000003,2021-04-16,,폐업,2022-03-30,,,,31906,김약국,I,2026-05-06 22:31:44,충청남도 서산시 대산읍 명지1로 257,폐업,03,66,03,0416660569,145457.050189637    ,386187.292079057    ,충청남도 서산시 대산읍 기은리 592-48,2021-04-16,2022-03-30 15:47:02
4530000,PHMD120214530030084000006,2021-06-28,,폐업,2021-09-23,,,,31920,종로약국,I,2026-05-06 22:31:44,"충청남도 서산시 지곡면 무장길 453-6, 1층",폐업,03,62,03,0416643256,150447.38195862     ,371572.771834997    ,충청남도 서산시 지곡면 무장리 935-1,2021-06-28,2021-09-23 13:15:16
4530000,PHMD120214530030084000007,2021-08-27,,폐업,2022-08-04,,,,31969,스마일약국,I,2026-05-06 22:31:44,"충청남도 서산시 서령로 89, 1층 (동문동)",폐업,03,24,03,0416688100,151524.792665647    ,365526.354474777    ,충청남도 서산시 동문동 489-1,2021-08-27,2022-08-04 19:36:33
4530000,PHMD120214530030084000008,2021-09-24,,폐업,2021-09-24,,,,31920,종로약국,I,2026-05-06 22:31:44,"충청남도 서산시 지곡면 무장길 453-6, 1층",폐업,03,62,03,0416643256,150447.38195862     ,371572.771834997    ,충청남도 서산시 지곡면 무장리 935-1,2021-09-24,2021-09-24 15:50:45
4530000,PHMD120214530030084000009,2021-11-09,,폐업,2021-11-24,,,,31920,종로약국,I,2026-05-06 22:31:44,"충청남도 서산시 지곡면 무장길 453-6, 1층",폐업,03,62,03,0416643256,150447.38195862     ,371572.771834997    ,충청남도 서산시 지곡면 무장리 935-1,2021-11-09,2021-11-25 09:04:56
4530000,PHMD120224530030084000004,2022-07-08,,폐업,2023-01-09,,,,31919,바닷가약국,I,2026-05-06 22:31:45,"충청남도 서산시 지곡면 화천1로 58, B동",폐업,03,98,03,0416749929,149659.576944833    ,373522.347768221    ,충청남도 서산시 지곡면 화천리 292-8,2022-07-08,2023-01-10 16:10:18
4530000,PHMD120224530030084000005,2022-08-29,,폐업,2022-12-28,,,,31976,평화약국,I,2026-05-06 22:31:45,"충청남도 서산시 서령로 66, 101호 (동문동)",폐업,03,23,03,,151435.683043282    ,365309.482077048    ,충청남도 서산시 동문동 661-2,2022-08-29,2023-01-02 09:54:09
4530000,PHMD120234530030084000001,2023-01-26,,폐업,2023-06-07,,,,31920,태평양약국,I,2026-05-06 22:31:45,"충청남도 서산시 지곡면 충의로 762-78, 113호 (늘푸른오스카빌)",폐업,03,30,03,,150557.366556057    ,371350.37167345     ,충청남도 서산시 지곡면 무장리 920 늘푸른오스카빌,2023-01-26,2023-06-07 18:00:58
4530000,PHMD120234530030084000005,2023-06-02,,폐업,2025-03-31,,,,31919,지곡대형약국,I,2026-05-06 22:31:45,"충청남도 서산시 지곡면 화천밤실길 78-24, 1, 2동",폐업,03,192,03,0416659977,149612.211478055    ,374684.024202856    ,충청남도 서산시 지곡면 화천리 447-2,2023-06-02,2025-04-01 07:43:24
4530000,PHMD120234530030084000006,2023-06-21,,폐업,2023-08-25,,,,31906,서울대형약국,I,2026-05-06 22:31:45,충청남도 서산시 대산읍 명지1로 257,폐업,03,66,03,,145457.050189637    ,386187.292079057    ,충청남도 서산시 대산읍 기은리 592-48,2023-06-21,2023-08-28 16:28:38
4530000,PHMD120234530030084000007,2024-05-02,,폐업,2025-07-07,,,,31919,서울대형약국,I,2026-05-06 22:31:45,충청남도 서산시 지곡면 화천1로 58,폐업,03,155,03,,149659.576944833    ,373522.347768221    ,,2024-05-02,2025-07-08 09:26:46
4530000,PHMD120244530030084000002,2024-04-08,,폐업,2024-08-13,,,,31907,삼거리약국,I,2026-05-06 22:31:45,충청남도 서산시 대산읍 명지1로 27,폐업,03,60,03,,147387.615702517    ,385422.239580543    ,충청남도 서산시 대산읍 대로리 313-1,2024-04-08,2024-08-14 20:54:22
4530000,PHMD120244530030084000003,2024-05-10,,폐업,2025-03-05,,,,31920,지곡종로약국,I,2026-05-06 22:31:46,"충청남도 서산시 지곡면 무장길 453-6, 103호",폐업,03,60,03,,150447.38195862     ,371572.771834997    ,충청남도 서산시 지곡면 무장리 935-1,2024-05-10,2025-03-05 20:18:29
4530000,PHMD120244530030084000004,2024-05-21,,폐업,2024-06-12,,,,31919,태양약국,I,2026-05-06 22:31:46,"충청남도 서산시 지곡면 무장산업로 263-28, 105, 106호",폐업,03,81,03,,151792.312663757    ,372682.598988711    ,충청남도 서산시 지곡면 무장리 1712,2024-05-21,2024-06-12 17:52:55
4530000,PHMD120244530030084000008,2024-09-18,,폐업,2025-09-30,,,,31931,4층약국,I,2026-05-06 22:31:46,"충청남도 서산시 성연면 성연3로 37, 401-1호",폐업,03,33,03,0416633693,150954.411242412    ,369179.339115162    ,충청남도 서산시 성연면 일람리 1105,2024-09-18,2025-10-13 15:22:05
4530000,PHMD120244530030084000011,2024-12-06,,폐업,2025-02-21,,,,31919,태양약국,I,2026-05-06 22:31:47,충청남도 서산시 지곡면 무장산업로 263-28,폐업,03,81,03,0416813737,151792.312663757    ,372682.598988711    ,충청남도 서산시 지곡면 무장리 1712,2024-12-06,2025-02-24 14:24:11
4530000,PHMD119694530030084000001,1969-05-15,,영업/정상,,,,356-010,31983,삼화약국,I,2026-05-06 22:31:12,충청남도 서산시 번화2로 32 (동문동),영업중,13,30,01,0416652124,151041.447420766    ,364530.295730623    ,충청남도 서산시 동문동 968번지 69호,1969-05-15,2012-03-23 16:08:23
4530000,PHMD119724530030084000001,1972-05-04,,영업/정상,,,,356-010,31981,영성약국,I,2026-05-06 22:31:12,충청남도 서산시 시장4길 10 (동문동),영업중,13,76,01,0416652455,151357.023906566    ,364585.898852477    ,충청남도 서산시 동문동 905번지 6호,1972-05-04,2022-02-25 18:03:04
4530000,PHMD119734530030084000001,1973-12-17,,영업/정상,,,,,32001,삼성약국,I,2026-05-06 22:31:12,"충청남도 서산시 벌말1길 60, 1,2층 (동문동)",영업중,13,174,01,0416652404,152253.697766421    ,364041.171422995    ,충청남도 서산시 동문동 210-2,1973-12-17,2022-05-24 16:13:55
4530000,PHMD119754530030084000001,1975-04-01,,영업/정상,,,,356-010,31981,서울약국,I,2026-05-06 22:31:13,충청남도 서산시 시장6로 27 (동문동),영업중,13,20,01,0416652013,151528.873473622    ,364645.06213575     ,충청남도 서산시 동문동 288번지 1호,1975-04-01,2012-03-23 15:58:36
4530000,PHMD119764530030084000001,1976-06-07,,영업/정상,,,,356-010,31981,제일약국,I,2026-05-06 22:31:13,충청남도 서산시 시장3길 26 (동문동),영업중,13,106,01,0416653944,151522.310802836    ,364669.492223901    ,충청남도 서산시 동문동 310번지 17호,1976-06-07,2022-10-18 10:35:07
4530000,PHMD119794530030084000001,1979-03-22,,영업/정상,,,,356-010,31981,오성약국,I,2026-05-06 22:31:13,충청남도 서산시 대사동1로 16 (동문동),영업중,13,66,01,0416655955,151212.283357267    ,364785.921190243    ,충청남도 서산시 동문동 884번지 2호,1979-03-22,2012-03-23 15:53:01
4530000,PHMD119804530030084000001,1980-10-06,,영업/정상,,,,356-820,31960,상구약국,I,2026-05-06 22:31:13,충청남도 서산시 해미면 남문5로 18,영업중,13,82,01,0416882658,159149.996400239    ,356853.180836935    ,충청남도 서산시 해미면 읍내리 316번지 6호,1980-10-06,2012-03-23 15:51:28
4530000,PHMD119844530030084000001,1984-01-20,,영업/정상,,,,356-010,31981,박용두약국,I,2026-05-06 22:31:13,충청남도 서산시 안견로 184-6 (동문동),영업중,13,136,01,0416654786,151626.291293927    ,364667.853411758    ,충청남도 서산시 동문동 308번지 19호,1984-01-20,2012-03-23 15:49:46
4530000,PHMD119844530030084000002,1984-05-24,,영업/정상,,,,356-812,32027,광명약국,I,2026-05-06 22:31:14,충청남도 서산시 고북면 고북1로 291,영업중,13,85,01,0416632647,158151.040801556    ,351841.501898283    ,충청남도 서산시 고북면 기포리,1984-05-24,2015-05-12 09:25:58
4530000,PHMD119844530030084000003,1984-09-20,,영업/정상,,,,,31982,부춘약국,I,2026-05-06 22:31:14,충청남도 서산시 대사동4길 7-4 (동문동),영업중,13,17,01,0416653253,151448.962079569    ,364869.780471635    ,충청남도 서산시 동문동 878번지 5호,1984-09-20,2018-10-05 15:28:10
4530000,PHMD119844530030084000004,1984-11-27,,영업/정상,,,,356-010,31992,대영약국,I,2026-05-06 22:31:14,"충청남도 서산시 안견로 189, 1층 (동문동)",영업중,13,33,01,0416655434,151682.074087513    ,364601.013396396    ,충청남도 서산시 동문동 307번지 33호,1984-11-27,2017-12-27 15:19:40
4530000,PHMD119954530030084000001,1995-04-15,,영업/정상,,,,356-010,31977,성모약국,I,2026-05-06 22:31:14,충청남도 서산시 고운로 219 (동문동),영업중,13,18,01,0416694948,151690.77260303     ,364849.911638358    ,충청남도 서산시 동문동 421번지 23호,1995-04-15,2021-02-18 17:00:05
4530000,PHMD119954530030084000002,1995-05-11,,영업/정상,,,,356-010,31992,흰돌온누리약국,I,2026-05-06 22:31:14,충청남도 서산시 율지6로 5 (동문동),영업중,13,44,01,0416671516,151711.888126437    ,364544.396326998    ,충청남도 서산시 동문동 303번지 3호,1995-05-11,2018-03-28 11:36:39
4530000,PHMD119954530030084000003,1995-07-10,,영업/정상,,,,356-030,32000,서산약국,I,2026-05-06 22:31:14,충청남도 서산시 석림4로 87 (석림동),영업중,13,45,01,0416653195,152026.333796623    ,363684.469180906    ,충청남도 서산시 석림동 463번지 2호,1995-07-10,2012-11-14 17:57:10
4530000,PHMD119984530030084000001,1998-08-04,,영업/정상,,,,356-820,31960,해미약국,I,2026-05-06 22:31:15,충청남도 서산시 해미면 남문5로 13,영업중,13,53,01,0416885658,159211.523935031    ,356874.253135175    ,충청남도 서산시 해미면 읍내리 306번지 1호,1998-08-04,2022-05-30 11:45:12
4530000,PHMD119994530030084000001,1999-02-26,,영업/정상,,,,356-010,31981,연수약국,I,2026-05-06 22:31:15,충청남도 서산시 시장6로 31 (동문동),영업중,13,26,01,0416818614,151527.673227084    ,364695.884512644    ,충청남도 서산시 동문동 310번지 1호,1999-02-26,2012-01-04 15:15:09
4530000,PHMD119994530030084000002,1999-09-13,,영업/정상,,,,,31981,더블유스토어대흥약국,I,2026-05-06 22:31:15,충청남도 서산시 안견로 184-2 (동문동),영업중,13,131,01,0416660777,151649.908372251    ,364666.638231424    ,,1999-09-13,2024-06-03 09:27:53
4530000,PHMD119994530030084000003,1999-10-14,,영업/정상,,,,356-010,31981,일등약국,I,2026-05-06 22:31:48,충청남도 서산시 안견로 194 (동문동),영업중,13,84,01,0416644000,151642.366908167    ,364559.240683684    ,충청남도 서산시 동문동 307번지 29호,1999-10-14,2024-02-05 16:56:31
4530000,PHMD120004530030084000001,2000-09-18,,영업/정상,,,,,31983,밝은약국,I,2026-05-06 22:31:16,"충청남도 서산시 안견로 242, 디퍼아울렛타운 119호 (동문동)",영업중,13,66,01,0416699561,151407.209961178    ,364271.7800973      ,충청남도 서산시 동문동 1029번지 1호 디퍼아울렛타운,2000-09-18,2019-10-07 16:03:50
4530000,PHMD120014530030084000002,2001-08-01,,영업/정상,,,,356-010,31992,도미당약국,I,2026-05-06 22:31:16,충청남도 서산시 안견로 185 (동문동),영업중,13,79,01,0416652521,151682.63939954     ,364626.541658377    ,충청남도 서산시 동문동 307번지 37호,2001-08-01,2022-02-15 18:13:35
4530000,PHMD120014530030084000003,2001-11-23,,영업/정상,,,,356-020,31972,서산동인당한약국,I,2026-05-06 22:31:17,"충청남도 서산시 부춘1로 51, 5호 (읍내동)",영업중,13,45,01,0416681075,150428.919475293    ,365136.722902623    ,충청남도 서산시 읍내동 439번지 5호,2001-11-23,2012-03-23 14:38:54
4530000,PHMD120034530030084000001,2003-01-06,,영업/정상,,,,356-010,31981,독일약국,I,2026-05-06 22:31:17,충청남도 서산시 시장6로 37 (동문동),영업중,13,163,01,0416660787,151526.721166753    ,364755.558273123    ,충청남도 서산시 동문동 311번지 15호,2003-01-06,2012-03-23 15:11:13
4530000,PHMD120034530030084000003,2003-08-01,,영업/정상,,,,356-873,31909,대산약국,I,2026-05-06 22:31:17,충청남도 서산시 대산읍 구진천로 7,영업중,13,96,01,0416818700,149476.706359907    ,382057.184139911    ,충청남도 서산시 대산읍 대산리 200번지,2003-08-01,2019-07-12 10:28:12
4530000,PHMD120034530030084000005,2003-10-16,,영업/정상,,,,356-010,31992,서산종로약국,I,2026-05-06 22:31:18,"충청남도 서산시 안견로 197, 1층 (동문동)",영업중,13,89,01,0416675944,151686.658245485    ,364507.625316394    ,충청남도 서산시 동문동 207번지 1호,2003-10-16,2012-03-23 15:05:30
4530000,PHMD120054530030084000001,2005-01-20,,영업/정상,,,,356-870,31909,우성약국,I,2026-05-06 22:31:20,충청남도 서산시 대산읍 구진로 6,영업중,13,40,01,0416813893,149684.431105582    ,381766.726074692    ,충청남도 서산시 대산읍 대산리 133번지 31호,2005-01-20,2013-07-16 16:32:44
4530000,PHMD120054530030084000002,2005-10-24,,영업/정상,,,,356-010,31981,미소약국,I,2026-05-06 22:31:20,충청남도 서산시 안견로 180 (동문동),영업중,13,178,01,0416680031,151649.456585545    ,364684.512276681    ,충청남도 서산시 동문동 308번지 13호,2005-10-24,2012-03-23 14:51:10
4530000,PHMD120084530030084000002,2008-02-11,,영업/정상,,,,356-826,31960,세선약국,I,2026-05-06 22:31:21,충청남도 서산시 해미면 남문4로 17-1,영업중,13,23,01,0416885352,159195.642952762    ,356803.356204696    ,충청남도 서산시 해미면 읍내리 320번지 7호,2008-02-11,2022-02-25 11:33:54
4530000,PHMD120084530030084000003,2008-07-01,,영업/정상,,,,356-050,32010,중앙약국,I,2026-05-06 22:31:21,충청남도 서산시 수석산업로 14 (수석동),영업중,13,139,01,0416642600,155487.564844267    ,364512.152527577    ,충청남도 서산시 수석동 1번지 14호,2008-07-01,2012-03-23 14:44:10
4530000,PHMD120094530030084000006,2009-10-19,,영업/정상,,,,,31989,한빛약국,I,2026-05-06 22:31:26,충청남도 서산시 고운로 62 (읍내동),영업중,13,22,01,0416630031,150487.675603256    ,364104.360900042    ,충청남도 서산시 읍내동 61번지 9호,2009-10-19,2015-08-03 14:56:10
4530000,PHMD120114530030084000001,2011-01-05,,영업/정상,,,,,31981,천사약국,I,2026-05-06 22:31:27,충청남도 서산시 안견로 216 (동문동),영업중,13,75,01,0416680142,151625.673136201    ,364351.164819492    ,충청남도 서산시 동문동 277번지 29호 102호,2011-01-05,2023-10-24 09:07:50
